train/std,train/n_updates,train/clip_range,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/value_loss,train/learning_rate,train/clip_fraction,train/explained_variance,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,rollout/ep_len_mean,train/loss,train/entropy_loss
0.1100534200668335,5180,0.2,1127,260,2355.9442656699994,472,69.06615123450756,2.5e-05,0.5006591796875,0.969326376914978,532480,-0.03381330383635941,0.06046838,1000.0,37.930423736572266,4.74223869740963
0.10959750413894653,5380,0.2,1126,270,2445.5406230299996,490,61.58548783063888,2.5e-05,0.54189453125,0.928155779838562,552960,-0.031218837254709798,0.075390354,1000.0,46.55232620239258,4.770372518151999
0.10926464945077896,5580,0.2,1127,280,2533.7306986,508,25.57713008671999,2.5e-05,0.6641357421875,0.8271708488464355,573440,0.010844650394574273,0.2722841,1000.0,21.760311126708984,4.792134670168162
0.10893896967172623,5780,0.2,1131,290,2596.89070136,524,51.88425306081772,2.5e-05,0.582080078125,0.9268543124198914,593920,-0.02492613919021096,0.09187883,1000.0,29.85066032409668,4.806823458522558
0.10828641057014465,5980,0.2,1134,300,2663.9596055500006,541,44.5788899153471,2.5e-05,0.4540283203125,0.9397295713424683,614400,-0.03875492188235512,0.05461903,1000.0,22.209108352661133,4.844086812436581
0.10805072635412216,6180,0.2,1136,310,2746.01540928,558,37.08261322975159,2.5e-05,0.621240234375,0.8609833121299744,634880,0.0005844651044753846,0.107754014,1000.0,8.276803970336914,4.865474317222834
0.10761942714452744,6380,0.2,1139,320,2784.71194756,575,81.74838993549346,2.5e-05,0.5768798828125,0.9153532981872559,655360,-0.02489106091015856,0.097917944,1000.0,88.94387817382812,4.885282430797815
0.1072460487484932,6580,0.2,1139,330,2743.66799114,593,98.38303944170475,2.5e-05,0.5287353515625,0.9243857860565186,675840,-0.03501389644661686,0.06608842,1000.0,61.705623626708984,4.910871144384146
0.10698413103818893,6780,0.2,1139,340,2648.2758496399997,611,119.05961524248123,2.5e-05,0.6302001953125,0.8910124897956848,696320,0.014867396627960262,0.6004211,1000.0,58.04903030395508,4.924320702254772
0.10625935345888138,6980,0.2,1139,350,2487.47577599,628,76.36543454527855,2.5e-05,0.571142578125,0.8855788707733154,716800,-0.028464612314201075,0.094674036,1000.0,50.39546585083008,4.968351487070322
0.10540426522493362,7180,0.2,1139,360,2431.3754108599996,646,102.41815332472325,2.5e-05,0.5932373046875,0.9677485227584839,737280,-0.02330870722216787,0.10441152,1000.0,86.66690826416016,5.0111367657780646
0.10486513376235962,7380,0.2,1140,370,2318.5558081299996,664,95.32043734490871,2.5e-05,0.6392578125,0.876855731010437,757760,0.010611409172270214,0.60511464,1000.0,49.505619049072266,5.0462171159684654
0.1044236421585083,7580,0.2,1143,380,2399.2879111999996,680,158.58610758781433,2.5e-05,0.5190185546875,0.90584796667099,778240,-0.042587973700574364,0.07909977,1000.0,127.42372131347656,5.067679087817669
0.10364329069852829,7780,0.2,1145,390,2434.70307608,697,133.80187349915505,2.5e-05,0.543896484375,0.9335903525352478,798720,-0.030954316454881337,0.07854909,1000.0,71.09099578857422,5.1108414806425575
0.10313433408737183,7980,0.2,1146,400,2535.8536803600005,714,122.21961243152619,2.5e-05,0.5359130859375,0.9199219942092896,819200,-0.043747155391611156,0.07512462,1000.0,88.71092224121094,5.143343023955822
0.1025581955909729,8180,0.2,1148,410,2515.92857016,731,105.59766462743282,2.5e-05,0.6091552734375,0.9271200299263,839680,-0.026048766575695482,0.08513693,1000.0,12.602432250976562,5.176830273866654
0.10169441252946854,8380,0.2,1149,420,2643.8298424000004,748,86.52331034839153,2.5e-05,0.6243408203125,0.9153489470481873,860160,-0.01534159137372626,0.09440035,1000.0,59.52412414550781,5.229890465736389
0.10144738107919693,8580,0.2,1150,430,2634.55608805,765,131.83433242440225,2.5e-05,0.598828125,0.9050018787384033,880640,-0.02705909038122627,0.097283065,1000.0,172.38082885742188,5.246629653871059
0.10098130255937576,8780,0.2,1151,440,2646.0315005300004,782,93.57363093793393,2.5e-05,0.6327880859375,0.9044790863990784,901120,-0.002940367347036954,0.103150696,1000.0,60.414878845214844,5.2731102257966995
0.1009303405880928,8980,0.2,1153,450,2621.1731018200003,799,111.97813601493836,2.5e-05,0.609375,0.884366512298584,921600,-0.025296884740237148,0.12819079,1000.0,61.421058654785156,5.278836137801409
0.10037077218294144,9180,0.2,1154,460,2618.78984273,815,134.3609207212925,2.5e-05,0.60361328125,0.9044687747955322,942080,-0.01442560007344582,0.13985227,1000.0,58.49407196044922,5.314713031798601
0.10012739896774292,9380,0.2,1156,470,2606.6385579499997,832,164.0143216073513,2.5e-05,0.532763671875,0.9119668006896973,962560,-0.029803503557195653,0.06711277,1000.0,109.60427856445312,5.327142121642828
0.09975540637969971,9580,0.2,1157,480,2692.35269206,849,92.41809540390969,2.5e-05,0.5716064453125,0.9189047813415527,983040,-0.02885797508788528,0.0903468,1000.0,24.34085464477539,5.349923863261938
0.09961112588644028,9780,0.2,1158,490,2685.43437907,866,154.41163057684898,2.5e-05,0.5570068359375,0.9774252772331238,1003520,-0.03593865099392133,0.086306214,1000.0,98.62639617919922,5.360533586144447
0.09948161244392395,9980,0.2,1159,500,2685.846925030001,882,180.60649448633194,2.5e-05,0.5797607421875,0.8316832780838013,1024000,-0.0335244671554392,0.08422923,1000.0,73.07927703857422,5.3699250862002375
